ntur|tur|appellantur|appellatur|unknown
u|n|Meroueus|Meroneus|unknown
he|em|Rhenum|Remnum|unknown
tis|ctis|Metis|Mectis|unknown
d|m|admirabilis|ammirabilis|unknown
u|n|Merouei|Meronei|unknown
ymachus|iachus|Symmachus|Simachus|unknown
s||terremotus|terremotu|unknown
emnia|lemnia|solemnia|sollemnia|unknown
e|i|ciuitate|ciuitati|unknown
s||annis|anni|unknown
lius|hus|Clodomirius|Chodomirus|unknown
lius|hus|Clodomirius|Chodomirus|unknown
serat.|erat,|successerat.|succeserat,|unknown
fatus|phatus|Prefatus|Prephatus|unknown
l|h|Clodomirus|Chodomirus|unknown
ici|ci|proiici|proici|unknown
|s|filio|filios|unknown
g|c|negauit|necauit|unknown
et|uel|et|uel|unknown
us||Audoynus|Audoyn|unknown
um|o|matrimonium|matrimonio|unknown
Hunis|Unis|Hunnis|Unnis|unknown
hlodomiri:|lodomiri;|Chlodomiri:|Clodomiri;|unknown
is|tis|Metis|Mettis|unknown
y|i|inclyta|inclita|y
nthranus|thranus|Gunthrannus|Guthrannus|unknown
c|t|audacia|audatia|tc
idbertus|ebrtus|Childebertus|Chelbertus|unknown
Charibertus|Aribertus,|Charibertus|Aribertus,|unknown
m||uenatum|uenatu|unknown
y|i|sylua|silua|y
m||oram|ora|unknown
d|t|aliquod|aliquot|unknown
e|a|quem|quam|unknown
maxiusque|enoreque|maximusque|enormeque|unknown
e|i|Sigeberto|Sigiberto|unknown
uordecim|tuordecim|quatuordecim|quattuordecim|unknown
isarium|lisarium|Belisarium|Bellisarium|unknown
abli|ifcu|mirabilis|mirificus|unknown
isarium|lisarium|Belisarium|Bellisarium|unknown
Wandalorum|Guandalorum|Wandalorum|Guandalorum|unknown
haginem|aginem|Carthaginem|Cartaginem|unknown
orum|i|sanctorum|sancti|unknown
e|i|quatenus|quatinus|unknown
iset|set|adiisset|adisset|unknown
hychetis|icetis|Euthychetis|Euticetis|unknown
i|e|Anthimum|Anthemum|unknown
fate|phate|prefate|prephate|unknown
ctum|nctum|conuictum|conuinctum|generic-orthographic
,|catholici|,|catholici|unknown
s||multos|multo|unknown
s|m|dies|diem|unknown
m|n|eamdem|eandem|unknown
am|e|Romam|Rome|unknown
s|c|assensu|ascensu|unknown
isarium|lisarium|Belisarium|Bellisarium|unknown
ruitio|uitio|seruitio|seuitio|unknown
m|n|tamdem|tandem|unknown
itingis|tingis|Guittingis|Guttingis|unknown
isarium|lisarium|Belisarium|Bellisarium|unknown
isarius|lisarius|Belisarius|Bellisarius|double
ellandi|landi|bellandi|blandi|unknown
isarius|lisarius|Belisarius|Bellisarius|double
pud|d|apud|ad|unknown
municatum|unicatum|excommunicatum|excomunicatum|unknown
y|i|synodus|sinodus|y
X|decem|X|decem|unknown
isario|lisario|Belisario|Bellisario|double
otriuit|ertriuit|potriuit|pertriuit|unknown
ermitur|untur|perimitur|punitur|unknown
i|a|Baduilam|Badualam|unknown
hegium|egium|Rhegium|Regium|h
a|u|tantam|tantum|unknown
Ostiensi|Hostiensi|Ostiensi|Hostiensi|h
e|i|quatenus|quatinus|unknown
hularius|ularius|Carthularius|Cartularius|unknown
parandis|cuperandis|reparandis|recuperandis|unknown
a|o|Langobardorum|Longobardorum|unknown
y|i|Alboyn|Alboin|y
a|o|Langobardos|Longobardos|unknown
y|i|Alboyn|Alboin|y
e|i|quatenus|quatinus|unknown
ohos|eas|Gothos|Getas|unknown
unt,|e|remearunt,|remeare|unknown
isarium|lisarium|Belisarium|Bellisarium|unknown
scus|cus|Franciscus|Francicus|unknown
que||Rursumque|Rursum|unknown
lia|ia|millia|milia|double
s|t|extense|extente|unknown
sinum|inum|Cassinum|Casinum|unknown
m|s|Cassiodorum|Cassiodorus|unknown
y|i|Dionysius|Dionisius|y
nda||miranda|mira|unknown
e|i|Diocletiani|Dioclitiani|unknown
c|n|Parisiace|Parisiane|unknown
historis|ystoris|historiis|ystoriis|unknown
turm|natrum|orditurum|ordinaturum|unknown
onulcamus|alamus|conculcamus|calcamus|unknown
habentes|abentes|habentes|abentes|h
g|c|effigiem|efficiem|unknown
e|o|Theodelindam|Theodolindam|unknown
hari|ari|Authari|Autari|h
yi|ie|Pyrineis|Pireneis|unknown
fracto|xacto|effracto|exfacto|unknown
a|na|Modicia|Modicina|unknown
ha|a|archa|arca|h
XL|quadraginta|XL|quadraginta|unknown
it||rexit|rex|unknown
y|i|synodo|sinodo|y
s||episcopatus|episcopatu|unknown
rius|ost|prius|post|unknown
VI|uno|VI|uno|unknown
VIII|octo|VIII|octo|unknown
um|on|Pantheum|Pantheon|unknown
u|o|locurum|locorum|unknown
uel|atque|uel|atque|unknown
doaldus|udoaldus|Adoaldus|Audoaldus|unknown
y|i|martyrium|martirium|y
|m|tunica|tunicam|unknown
prephat|heretic|prephatos|hereticos|unknown
e|a|Perside|Persida|unknown
a|o|Langobardorum|Longobardorum|unknown
cythia|ithia|Scythia|Sithia|unknown
haud|aut|haud|aut|unknown
nis|is|atrinis|atriis|unknown
gilias|rgilias|uigilias|uirgilias|unknown
iu|ee|archidiaconum|archediaconem|unknown
hlodoueus|lodoueus|Chlodoueus|Clodoueus|h
hlodoueus|lodoueus|Chlodoueus|Clodoueus|h
th|m|Bathildeth|Bathildem|unknown
hlodoueus|lodoueus|Chlodoueus|Clodoueus|h
hil|chil|nihil|nichil|ch
historia|ystoria|historia|ystoria|hi-y
np|mb|Daginperto|Dagimberto|unknown
polim|lim|Constantinopolim|Constantinolim|unknown
|m|tributaria|tributariam|unknown
a|o|Langobardorum|Longobardorum|unknown
i|o|patriarchii|patriarchio|unknown
urs|scr|conuersationibus|consecrationibus|unknown
s|r|inquisitus|inquisitur|unknown
c|s|concilio|consilio|unknown
Nau|Uen|Nauarros|Uenarros|unknown
s|bus|res|rebus|unknown
um|icum|Saxonum|Saxonicum|unknown
rteretur|teretur|parteretur|pateretur|unknown
fdifraga|dffraga|fidifraga|diffraga|unknown
tiam|am|etiam|eam|unknown
A|O|Abodriti|Obodriti|unknown
his|is|his|is|unknown
nati|pnati|damnati|dampnati|n-pn
am|i|quam|qui|unknown
|m|Constantinopoli|Constantinopolim|unknown
i|y|Hiberis|Hyberis|y
y|i|hyemaret|hiemaret|y
|m|Asturie|Asturiem|unknown
u|e|elephantum|elephantem|unknown
que||Concessitque|Concessit|unknown
t|r|ueneto|uenero|unknown
herima|erima|pulcherrima|pulcerrima|unknown
orem|ionem|lectorem|lectionem|unknown
hoo|mue|honoribus|muneribus|unknown
eis|is|marmoreis|marmoris|unknown
nie|ie|Brittannie|Brittanie|unknown
o|i|Augustodunensi|Augustidunensi|unknown
y|i|elemosynarum|elemosinarum|y
t|g|Uertente|Uergente|unknown
b|p|obtinuit|optinuit|unknown
quattuor|IV|quattuor|IV|unknown
tempore|anno|tempore|anno|unknown
